,text,label
437,Where do you get transport?,https://rura.rw/index.php?id=89
438,Where can I find information about transport?,https://rura.rw/index.php?id=89
439,What is the link to the transport?,https://rura.rw/index.php?id=89
440,How do you get transport?,https://rura.rw/index.php?id=89
441,What can you tell me about transport?,https://rura.rw/index.php?id=89
442,Guide me to overview?,https://rura.rw/index.php?id=89
443,Where do you get overview?,https://rura.rw/index.php?id=89
444,Where can I find information about overview?,https://rura.rw/index.php?id=89
445,What is the link to the overview?,https://rura.rw/index.php?id=89
446,How do you get overview?,https://rura.rw/index.php?id=89
447,What can you tell me about overview?,https://rura.rw/index.php?id=89
448,Guide me to sub sectors and services?,https://rura.rw/index.php?id=178
449,Where do you get sub sectors and services?,https://rura.rw/index.php?id=178
450,Where can I find information about sub sectors and services?,https://rura.rw/index.php?id=178
451,What is the link to the sub sectors and services?,https://rura.rw/index.php?id=178
452,How do you get sub sectors and services?,https://rura.rw/index.php?id=178
453,What can you tell me about sub sectors and services?,https://rura.rw/index.php?id=178
454,Guide me to road transport?,https://rura.rw/index.php?id=81
455,Where do you get road transport?,https://rura.rw/index.php?id=81
456,Where can I find information about road transport?,https://rura.rw/index.php?id=81
457,What is the link to the road transport?,https://rura.rw/index.php?id=81
458,How do you get road transport?,https://rura.rw/index.php?id=81
459,What can you tell me about road transport?,https://rura.rw/index.php?id=81
460,Guide me to freight forwarders service?,https://rura.rw/index.php?id=234
461,Where do you get freight forwarders service?,https://rura.rw/index.php?id=234
462,Where can I find information about freight forwarders service?,https://rura.rw/index.php?id=234
463,What is the link to the freight forwarders service?,https://rura.rw/index.php?id=234
464,How do you get freight forwarders service?,https://rura.rw/index.php?id=234
465,What can you tell me about freight forwarders service?,https://rura.rw/index.php?id=234
466,Guide me to waterways transport?,https://rura.rw/index.php?id=82
467,Where do you get waterways transport?,https://rura.rw/index.php?id=82
468,Where can I find information about waterways transport?,https://rura.rw/index.php?id=82
469,What is the link to the waterways transport?,https://rura.rw/index.php?id=82
470,How do you get waterways transport?,https://rura.rw/index.php?id=82
471,What can you tell me about waterways transport?,https://rura.rw/index.php?id=82
472,Guide me to regulatory instruments?,https://rura.rw/index.php?id=179
473,Where do you get regulatory instruments?,https://rura.rw/index.php?id=179
474,Where can I find information about regulatory instruments?,https://rura.rw/index.php?id=179
475,What is the link to the regulatory instruments?,https://rura.rw/index.php?id=179
476,How do you get regulatory instruments?,https://rura.rw/index.php?id=179
477,What can you tell me about regulatory instruments?,https://rura.rw/index.php?id=179
478,Guide me to laws and orders?,https://rura.rw/index.php?id=84
479,Where do you get laws and orders?,https://rura.rw/index.php?id=84
480,Where can I find information about laws and orders?,https://rura.rw/index.php?id=84
481,What is the link to the laws and orders?,https://rura.rw/index.php?id=84
482,How do you get laws and orders?,https://rura.rw/index.php?id=84
483,What can you tell me about laws and orders?,https://rura.rw/index.php?id=84
484,Guide me to regulations and guidelines?,https://rura.rw/index.php?id=85
485,Where do you get regulations and guidelines?,https://rura.rw/index.php?id=85
486,Where can I find information about regulations and guidelines?,https://rura.rw/index.php?id=85
487,What is the link to the regulations and guidelines?,https://rura.rw/index.php?id=85
488,How do you get regulations and guidelines?,https://rura.rw/index.php?id=85
489,What can you tell me about regulations and guidelines?,https://rura.rw/index.php?id=85
490,Guide me to board decisions?,https://rura.rw/index.php?id=181
491,Where do you get board decisions?,https://rura.rw/index.php?id=181
492,Where can I find information about board decisions?,https://rura.rw/index.php?id=181
493,What is the link to the board decisions?,https://rura.rw/index.php?id=181
494,How do you get board decisions?,https://rura.rw/index.php?id=181
495,What can you tell me about board decisions?,https://rura.rw/index.php?id=181
496,Guide me to sector  reports?,https://rura.rw/index.php?id=185
497,Where do you get sector  reports?,https://rura.rw/index.php?id=185
498,Where can I find information about sector  reports?,https://rura.rw/index.php?id=185
499,What is the link to the sector  reports?,https://rura.rw/index.php?id=185
500,How do you get sector  reports?,https://rura.rw/index.php?id=185
501,What can you tell me about sector  reports?,https://rura.rw/index.php?id=185
502,Guide me to statistics?,https://rura.rw/index.php?id=86
503,Where do you get statistics?,https://rura.rw/index.php?id=86
504,Where can I find information about statistics?,https://rura.rw/index.php?id=86
505,What is the link to the statistics?,https://rura.rw/index.php?id=86
506,How do you get statistics?,https://rura.rw/index.php?id=86
507,What can you tell me about statistics?,https://rura.rw/index.php?id=86
508,Guide me to faqs?,https://rura.rw/index.php?id=88
509,Where do you get faqs?,https://rura.rw/index.php?id=88
510,Where can I find information about faqs?,https://rura.rw/index.php?id=88
511,What is the link to the faqs?,https://rura.rw/index.php?id=88
512,How do you get faqs?,https://rura.rw/index.php?id=88
513,What can you tell me about faqs?,https://rura.rw/index.php?id=88
514,Guide me to online services?,https://rura.rw/index.php?id=269
515,Where do you get online services?,https://rura.rw/index.php?id=269
516,Where can I find information about online services?,https://rura.rw/index.php?id=269
517,What is the link to the online services?,https://rura.rw/index.php?id=269
518,How do you get online services?,https://rura.rw/index.php?id=269
519,What can you tell me about online services?,https://rura.rw/index.php?id=269
520,Guide me to all online services?,https://licensing.rura.rw/
521,Where do you get all online services?,https://licensing.rura.rw/
522,Where can I find information about all online services?,https://licensing.rura.rw/
523,What is the link to the all online services?,https://licensing.rura.rw/
524,How do you get all online services?,https://licensing.rura.rw/
525,What can you tell me about all online services?,https://licensing.rura.rw/
526,Guide me to media center?,https://rura.rw/index.php?id=17
527,Where do you get media center?,https://rura.rw/index.php?id=17
528,Where can I find information about media center?,https://rura.rw/index.php?id=17
529,What is the link to the media center?,https://rura.rw/index.php?id=17
530,How do you get media center?,https://rura.rw/index.php?id=17
531,What can you tell me about media center?,https://rura.rw/index.php?id=17
532,Guide me to news?,https://rura.rw/index.php?id=38
533,Where do you get news?,https://rura.rw/index.php?id=38
534,Where can I find information about news?,https://rura.rw/index.php?id=38
535,What is the link to the news?,https://rura.rw/index.php?id=38
536,How do you get news?,https://rura.rw/index.php?id=38
537,What can you tell me about news?,https://rura.rw/index.php?id=38
538,Guide me to upcoming events?,https://rura.rw/index.php?id=37
539,Where do you get upcoming events?,https://rura.rw/index.php?id=37
540,Where can I find information about upcoming events?,https://rura.rw/index.php?id=37
541,What is the link to the upcoming events?,https://rura.rw/index.php?id=37
542,How do you get upcoming events?,https://rura.rw/index.php?id=37
543,What can you tell me about upcoming events?,https://rura.rw/index.php?id=37
544,Guide me to press release?,https://rura.rw/index.php?id=34
545,Where do you get press release?,https://rura.rw/index.php?id=34
546,Where can I find information about press release?,https://rura.rw/index.php?id=34
547,What is the link to the press release?,https://rura.rw/index.php?id=34
548,How do you get press release?,https://rura.rw/index.php?id=34
549,What can you tell me about press release?,https://rura.rw/index.php?id=34
550,Guide me to jobs?,https://rura.rw/index.php?id=33
551,Where do you get jobs?,https://rura.rw/index.php?id=33
552,Where can I find information about jobs?,https://rura.rw/index.php?id=33
553,What is the link to the jobs?,https://rura.rw/index.php?id=33
554,How do you get jobs?,https://rura.rw/index.php?id=33
555,What can you tell me about jobs?,https://rura.rw/index.php?id=33
556,Guide me to announcements?,https://rura.rw/index.php?id=187
557,Where do you get announcements?,https://rura.rw/index.php?id=187
558,Where can I find information about announcements?,https://rura.rw/index.php?id=187
559,What is the link to the announcements?,https://rura.rw/index.php?id=187
560,How do you get announcements?,https://rura.rw/index.php?id=187
561,What can you tell me about announcements?,https://rura.rw/index.php?id=187
562,Guide me to the regulator magazine?,https://rura.rw/index.php?id=8
563,Where do you get the regulator magazine?,https://rura.rw/index.php?id=8
564,Where can I find information about the regulator magazine?,https://rura.rw/index.php?id=8
565,What is the link to the the regulator magazine?,https://rura.rw/index.php?id=8
